code,factors,profit,regime
8306.T,"{'market': 0.0, 'tech': 25.98, 'news': 0.0, 'inst': 75.0, 'future': 2.583311642073605}",0,BEAR
7203.T,"{'market': 4.5, 'tech': 32.9, 'news': 0.0, 'inst': 60.0, 'future': 0.0}",0,CRASH
9432.T,"{'market': 32.93223261253783, 'tech': 34.63, 'news': 0.0, 'inst': 60.0, 'future': 3.107442041792768}",0,SIDE
8306.T,"{'market': 0.0, 'tech': 28.87, 'news': 0.0, 'inst': 75.0, 'future': 2.3275568603931327}",0,BEAR
9984.T,"{'market': 32.41628480894119, 'tech': 33.12, 'news': 0.0, 'inst': 50.0, 'future': 1.3876160298039717}",0,SIDE
6758.T,"{'market': 34.9150370037913, 'tech': 25.63, 'news': 0.0, 'inst': 50.0, 'future': 9.716790012637661}",0,SIDE
8306.T,"{'market': 0.0, 'tech': 28.78, 'news': 0.0, 'inst': 75.0, 'future': 1.213511242734225}",0,CRASH
6758.T,"{'market': 36.51432741493119, 'tech': 25.69, 'news': 0.0, 'inst': 50.0, 'future': 15.047758049770621}",0,SIDE
7203.T,"{'market': 34.045045349364926, 'tech': 33.26, 'news': 0.0, 'inst': 50.0, 'future': 6.816817831216426}",0,SIDE
9984.T,"{'market': 54.12461022195307, 'tech': 44.25, 'news': 0.0, 'inst': 50.0, 'future': 7.08203407317689}",0,SIDE
9432.T,"{'market': 54.501805655691726, 'tech': 35.03, 'news': 0.0, 'inst': 50.0, 'future': 8.339352185639068}",0,SIDE
9984.T,"{'market': 52.76783727922199, 'tech': 45.04, 'news': 0.0, 'inst': 50.0, 'future': 2.5594575974066585}",0,SIDE
6758.T,"{'market': 54.153547643123325, 'tech': 38.59, 'news': 0.0, 'inst': 50.0, 'future': 7.178492143744425}",0,SIDE
7203.T,"{'market': 33.11336864915558, 'tech': 33.41, 'news': 0.0, 'inst': 50.0, 'future': 3.7112288305186167}",0,SIDE
8306.T,"{'market': 0.0, 'tech': 25.79, 'news': 0.0, 'inst': 60.0, 'future': 2.9772131303474683}",0,BEAR
9432.T,"{'market': 32.802289627705136, 'tech': 35.1, 'news': 0.0, 'inst': 50.0, 'future': 2.674298759017128}",0,SIDE
9984.T,"{'market': 53.48980981092855, 'tech': 45.98, 'news': 0.0, 'inst': 50.0, 'future': 4.966032703095158}",0,SIDE
6758.T,"{'market': 33.91085467811456, 'tech': 36.13, 'news': 0.0, 'inst': 50.0, 'future': 6.369515593715212}",0,SIDE
9432.T,"{'market': 33.210026399822304, 'tech': 35.34, 'news': 0.0, 'inst': 50.0, 'future': 4.033421332741023}",0,SIDE
8306.T,"{'market': 3.6847197355040233, 'tech': 25.87, 'news': 0.0, 'inst': 50.0, 'future': 5.615732451680075}",0,BEAR
7203.T,"{'market': 32.59761789174398, 'tech': 33.85, 'news': 0.0, 'inst': 50.0, 'future': 1.9920596391465795}",0,SIDE
8306.T,"{'market': 4.791114202454178, 'tech': 36.32, 'news': 0.0, 'inst': 50.0, 'future': 9.303714008180595}",0,BEAR
7203.T,"{'market': 4.5, 'tech': 34.1, 'news': 0.0, 'inst': 50.0, 'future': 0.0}",0,CRASH
6758.T,"{'market': 33.36658713630274, 'tech': 26.6, 'news': 0.0, 'inst': 50.0, 'future': 4.555290454342454}",0,SIDE
9432.T,"{'market': 4.5, 'tech': 38.14, 'news': 0.0, 'inst': 60.0, 'future': 0.0}",0,CRASH
9984.T,"{'market': 4.5, 'tech': 39.14, 'news': 0.0, 'inst': 60.0, 'future': 0.0}",0,CRASH
9984.T,"{'market': 19.32049829321545, 'tech': 45.5, 'news': 0.0, 'inst': 75.0, 'future': 12.734994310718161}",0,CRASH
9432.T,"{'market': 32.45322482190325, 'tech': 38.39, 'news': 0.0, 'inst': 60.0, 'future': 1.5107494063441451}",0,SIDE
8306.T,"{'market': 5.342563235793191, 'tech': 37.06, 'news': 0.0, 'inst': 50.0, 'future': 11.141877452643971}",0,BEAR
6758.T,"{'market': 22.0, 'tech': 27.09, 'news': 0.0, 'inst': 50.0, 'future': 0.0}",0,SIDE
7203.T,"{'market': 4.5, 'tech': 34.63, 'news': 0.0, 'inst': 50.0, 'future': 0.0}",0,CRASH
9984.T,"{'market': 22.0, 'tech': 36.38, 'news': 0.0, 'inst': 50.0, 'future': 0.0}",0,SIDE
6758.T,"{'market': 32.19966249094058, 'tech': 27.2, 'news': 0.0, 'inst': 50.0, 'future': 0.6655416364686042}",0,SIDE
8306.T,"{'market': 25.495003469984738, 'tech': 37.74, 'news': 0.0, 'inst': 50.0, 'future': 11.650011566615792}",0,BEAR
9432.T,"{'market': 33.496417307695964, 'tech': 35.13, 'news': 0.0, 'inst': 50.0, 'future': 4.988057692319894}",0,SIDE
7203.T,"{'market': 4.5, 'tech': 34.57, 'news': 0.0, 'inst': 50.0, 'future': 0.0}",0,CRASH
7203.T,"{'market': 4.5, 'tech': 34.63, 'news': 0.0, 'inst': 50.0, 'future': 0.0}",0,CRASH
9432.T,"{'market': 32.514359506340504, 'tech': 34.95, 'news': 0.0, 'inst': 50.0, 'future': 1.7145316878016765}",0,SIDE
6758.T,"{'market': 42.0, 'tech': 30.41, 'news': 0.0, 'inst': 50.0, 'future': 0.0}",0,SIDE
8306.T,"{'market': 38.04588063092955, 'tech': 44.53, 'news': 0.0, 'inst': 50.0, 'future': 33.486268769765175}",0,BEAR
9984.T,"{'market': 32.42035774474281, 'tech': 36.18, 'news': 0.0, 'inst': 50.0, 'future': 1.4011924824760316}",0,SIDE
6758.T,"{'market': 33.195591507498044, 'tech': 27.83, 'news': 0.0, 'inst': 50.0, 'future': 3.9853050249934716}",0,SIDE
7203.T,"{'market': 33.27295154239615, 'tech': 44.96, 'news': 0.0, 'inst': 50.0, 'future': 4.243171807987162}",0,SIDE
9432.T,"{'market': 55.10367122503364, 'tech': 45.2, 'news': 0.0, 'inst': 50.0, 'future': 10.345570750112117}",0,SIDE
8306.T,"{'market': 37.295365602795755, 'tech': 35.21, 'news': 0.0, 'inst': 50.0, 'future': 30.98455200931918}",0,BEAR
9984.T,"{'market': 55.73685125523404, 'tech': 46.23, 'news': 0.0, 'inst': 50.0, 'future': 12.456170850780149}",0,SIDE
7203.T,"{'market': 33.31528331477318, 'tech': 35.53, 'news': 0.0, 'inst': 50.0, 'future': 4.3842777159106054}",0,SIDE
6758.T,"{'market': 33.38600884834174, 'tech': 28.42, 'news': 0.0, 'inst': 50.0, 'future': 4.6200294944724565}",0,SIDE
9432.T,"{'market': 54.71207511929434, 'tech': 45.92, 'news': 0.0, 'inst': 50.0, 'future': 9.04025039764781}",0,SIDE
9984.T,"{'market': 67.45476901182442, 'tech': 53.08, 'news': 0.0, 'inst': 50.0, 'future': 31.51589670608144}",0,SIDE
8306.T,"{'market': 37.44075918215894, 'tech': 35.73, 'news': 0.0, 'inst': 50.0, 'future': 31.46919727386313}",0,BEAR
6758.T,"{'market': 47.10750057828319, 'tech': 35.01, 'news': 0.0, 'inst': 50.0, 'future': 30.358335260943964}",0,SIDE
7203.T,"{'market': 34.9315553034947, 'tech': 39.12, 'news': 0.0, 'inst': 50.0, 'future': 9.771851011648984}",0,SIDE
8306.T,"{'market': 36.89979361086634, 'tech': 35.88, 'news': 0.0, 'inst': 50.0, 'future': 29.665978702887795}",0,BEAR
9984.T,"{'market': 86.82487948821418, 'tech': 56.99, 'news': 0.0, 'inst': 50.0, 'future': 37.74959829404726}",0,BULL
9432.T,"{'market': 68.21802646925664, 'tech': 42.58, 'news': 0.0, 'inst': 50.0, 'future': 34.06008823085547}",0,SIDE
6758.T,"{'market': 45.75469227937558, 'tech': 35.15, 'news': 0.0, 'inst': 50.0, 'future': 25.848974264585276}",0,SIDE
9984.T,"{'market': 86.85455712048343, 'tech': 57.44, 'news': 0.0, 'inst': 50.0, 'future': 37.8485237349448}",0,BULL
8306.T,"{'market': 16.275622923337874, 'tech': 35.84, 'news': 0.0, 'inst': 50.0, 'future': 27.585409744459575}",0,BEAR
9432.T,"{'market': 46.666061250021556, 'tech': 42.69, 'news': 0.0, 'inst': 50.0, 'future': 28.886870833405187}",0,SIDE
7203.T,"{'market': 33.17832844369727, 'tech': 36.28, 'news': 0.0, 'inst': 50.0, 'future': 3.9277614789909023}",0,SIDE
9984.T,"{'market': 67.70130977884068, 'tech': 44.7, 'news': 0.0, 'inst': 50.0, 'future': 32.33769926280226}",0,SIDE
7203.T,"{'market': 32.91762248678119, 'tech': 36.28, 'news': 0.0, 'inst': 50.0, 'future': 3.0587416226039768}",0,SIDE
8306.T,"{'market': 16.038021747585006, 'tech': 51.4, 'news': 0.0, 'inst': 50.0, 'future': 26.793405825283347}",0,BEAR
6758.T,"{'market': 46.05533214634382, 'tech': 34.96, 'news': 0.0, 'inst': 50.0, 'future': 26.8511071544794}",0,SIDE
9432.T,"{'market': 45.85708784561092, 'tech': 42.88, 'news': 0.0, 'inst': 50.0, 'future': 26.190292818703078}",0,SIDE
7203.T,"{'market': 13.697273126419892, 'tech': 36.21, 'news': 0.0, 'inst': 50.0, 'future': 5.657577088066301}",0,SIDE
8306.T,"{'market': 16.29735676051818, 'tech': 34.87, 'news': 0.0, 'inst': 50.0, 'future': 27.657855868393938}",0,BEAR
9432.T,"{'market': 46.85985159465781, 'tech': 42.71, 'news': 0.0, 'inst': 50.0, 'future': 29.53283864885936}",0,SIDE
9984.T,"{'market': 86.53418332909483, 'tech': 44.57, 'news': 0.0, 'inst': 50.0, 'future': 36.780611096982774}",0,BULL
6758.T,"{'market': 67.30880029287489, 'tech': 37.97, 'news': 0.0, 'inst': 50.0, 'future': 31.029334309582953}",0,SIDE
9984.T,"{'market': 87.3920165598164, 'tech': 44.65, 'news': 0.0, 'inst': 50.0, 'future': 39.64005519938797}",0,BULL
6758.T,"{'market': 67.2099097794831, 'tech': 35.05, 'news': 0.0, 'inst': 50.0, 'future': 30.699699264943654}",0,SIDE
7203.T,"{'market': 34.897622052841484, 'tech': 36.43, 'news': 0.0, 'inst': 50.0, 'future': 9.658740176138272}",0,SIDE
8306.T,"{'market': 4.690345156082197, 'tech': 31.12, 'news': 0.0, 'inst': 60.0, 'future': 8.967817186940659}",0,BEAR
9432.T,"{'market': 47.46698179366109, 'tech': 42.65, 'news': 0.0, 'inst': 50.0, 'future': 31.556605978870316}",0,SIDE
9984.T,"{'market': 97.9053662194048, 'tech': 44.78, 'news': 0.0, 'inst': 50.0, 'future': 48.017887398015986}",0,BULL
6758.T,"{'market': 87.08180499356284, 'tech': 45.4, 'news': 0.0, 'inst': 50.0, 'future': 38.60601664520945}",0,BULL
7203.T,"{'market': 48.37026871653031, 'tech': 45.7, 'news': 0.0, 'inst': 50.0, 'future': 34.56756238843438}",0,SIDE
9432.T,"{'market': 48.39039770129931, 'tech': 42.62, 'news': 0.0, 'inst': 50.0, 'future': 34.63465900433102}",0,SIDE
8306.T,"{'market': 5.12091803452202, 'tech': 27.61, 'news': 0.0, 'inst': 50.0, 'future': 10.4030601150734}",0,BEAR
8306.T,"{'market': 5.698696478533167, 'tech': 27.42, 'news': 0.0, 'inst': 50.0, 'future': 12.32898826177722}",0,BEAR
9432.T,"{'market': 47.99393111116867, 'tech': 52.92, 'news': 0.0, 'inst': 50.0, 'future': 33.31310370389557}",0,SIDE
9984.T,"{'market': 96.78078061172073, 'tech': 54.75, 'news': 0.0, 'inst': 50.0, 'future': 44.26926870573578}",0,BULL
7203.T,"{'market': 48.134326031375515, 'tech': 94.13, 'news': 0.0, 'inst': 50.0, 'future': 33.78108677125172}",0,SIDE
6758.T,"{'market': 86.85617803062817, 'tech': 86.99, 'news': 0.0, 'inst': 50.0, 'future': 37.853926768760594}",0,BULL
9432.T,"{'market': 48.24920483278273, 'tech': 43.37, 'news': 0.0, 'inst': 50.0, 'future': 34.164016109275764}",0,SIDE
9984.T,"{'market': 97.34357483436972, 'tech': 96.25, 'news': 0.0, 'inst': 50.0, 'future': 46.14524944789906}",0,BULL
6758.T,"{'market': 97.39669666103703, 'tech': 87.83, 'news': 0.0, 'inst': 50.0, 'future': 46.32232220345676}",0,BULL
7203.T,"{'market': 50.08382769397896, 'tech': 94.96, 'news': 0.0, 'inst': 50.0, 'future': 40.279425646596536}",0,SIDE
8306.T,"{'market': 26.721084217953532, 'tech': 27.78, 'news': 0.0, 'inst': 50.0, 'future': 15.736947393178449}",0,BEAR
8306.T,"{'market': 27.400180857363125, 'tech': 38.13, 'news': 0.0, 'inst': 50.0, 'future': 18.00060285787708}",0,BEAR
9984.T,"{'market': 96.8100401812565, 'tech': 45.61, 'news': 0.0, 'inst': 50.0, 'future': 44.36680060418834}",0,BULL
9432.T,"{'market': 48.256260230638226, 'tech': 43.72, 'news': 0.0, 'inst': 50.0, 'future': 34.187534102127415}",0,SIDE
6758.T,"{'market': 97.9005023543909, 'tech': 47.31, 'news': 0.0, 'inst': 50.0, 'future': 48.001674514636306}",0,BULL
7203.T,"{'market': 58.65112685480309, 'tech': 54.65, 'news': 0.0, 'inst': 50.0, 'future': 42.17042284934363}",0,SIDE
9432.T,"{'market': 49.500427703714834, 'tech': 43.85, 'news': 0.0, 'inst': 50.0, 'future': 38.33475901238277}",0,SIDE
8306.T,"{'market': 40.0199346247374, 'tech': 44.65, 'news': 0.0, 'inst': 50.0, 'future': 40.06644874912467}",0,BEAR
9984.T,"{'market': 96.66965774257828, 'tech': 45.42, 'news': 0.0, 'inst': 50.0, 'future': 43.89885914192758}",0,BULL
6758.T,"{'market': 98.4553582298397, 'tech': 37.63, 'news': 0.0, 'inst': 50.0, 'future': 49.85119409946569}",0,BULL
7203.T,"{'market': 59.35379697769139, 'tech': 44.89, 'news': 0.0, 'inst': 50.0, 'future': 44.51265659230464}",0,SIDE
9984.T,"{'market': 86.63451661045966, 'tech': 45.18, 'news': 0.0, 'inst': 50.0, 'future': 37.115055368198874}",0,BULL
7203.T,"{'market': 49.37125197361582, 'tech': 86.06, 'news': 0.0, 'inst': 50.0, 'future': 37.904173245386076}",0,SIDE
8306.T,"{'market': 39.51328325323913, 'tech': 34.93, 'news': 0.0, 'inst': 50.0, 'future': 38.37761084413043}",0,BEAR
6758.T,"{'market': 96.4325466001395, 'tech': 78.76, 'news': 0.0, 'inst': 50.0, 'future': 43.108488667131674}",0,BULL
9432.T,"{'market': 48.32647227189476, 'tech': 84.92, 'news': 0.0, 'inst': 50.0, 'future': 34.421574239649196}",0,SIDE
9984.T,"{'market': 68.34219256333155, 'tech': 47.85, 'news': 0.0, 'inst': 50.0, 'future': 34.47397521110517}",0,SIDE
7203.T,"{'market': 49.22845732294875, 'tech': 45.25, 'news': 0.0, 'inst': 50.0, 'future': 37.428191076495835}",0,SIDE
8306.T,"{'market': 18.632774193104776, 'tech': 34.9, 'news': 0.0, 'inst': 50.0, 'future': 35.44258064368259}",0,BEAR
6758.T,"{'market': 87.22755715281777, 'tech': 37.63, 'news': 0.0, 'inst': 50.0, 'future': 39.09185717605924}",0,BULL
9432.T,"{'market': 48.175770327836624, 'tech': 43.87, 'news': 0.0, 'inst': 50.0, 'future': 33.91923442612208}",0,SIDE
9432.T,"{'market': 48.781416555450434, 'tech': 43.9, 'news': 0.0, 'inst': 50.0, 'future': 35.93805518483478}",0,SIDE
6758.T,"{'market': 96.35596174670448, 'tech': 37.48, 'news': 0.0, 'inst': 50.0, 'future': 42.853205822348244}",0,BULL
7203.T,"{'market': 50.61233296756457, 'tech': 45.35, 'news': 0.0, 'inst': 50.0, 'future': 42.0411098918819}",0,SIDE
8306.T,"{'market': 38.98300502462398, 'tech': 34.7, 'news': 0.0, 'inst': 50.0, 'future': 36.61001674874659}",0,BEAR
9984.T,"{'market': 68.66844827650272, 'tech': 47.45, 'news': 0.0, 'inst': 50.0, 'future': 35.561494255009045}",0,SIDE
6758.T,"{'market': 97.31142443143241, 'tech': 37.34, 'news': 0.0, 'inst': 50.0, 'future': 46.03808143810802}",0,BULL
7203.T,"{'market': 60.1124877570635, 'tech': 45.39, 'news': 0.0, 'inst': 50.0, 'future': 47.04162585687833}",0,SIDE
9984.T,"{'market': 97.55835622112653, 'tech': 44.26, 'news': 0.0, 'inst': 50.0, 'future': 46.86118740375511}",0,BULL
9432.T,"{'market': 59.012970982648625, 'tech': 44.03, 'news': 0.0, 'inst': 50.0, 'future': 43.376569942162085}",0,SIDE
8306.T,"{'market': 25.75733677175903, 'tech': 28.44, 'news': 0.0, 'inst': 50.0, 'future': 12.52445590586342}",0,BEAR
9432.T,"{'market': 50.23103401569399, 'tech': 43.89, 'news': 0.0, 'inst': 50.0, 'future': 40.770113385646646}",0,SIDE
8306.T,"{'market': 4.941389258636361, 'tech': 28.18, 'news': 0.0, 'inst': 50.0, 'future': 9.8046308621212}",0,BEAR
9984.T,"{'market': 97.2510683120956, 'tech': 43.93, 'news': 0.0, 'inst': 50.0, 'future': 45.83689437365198}",0,BULL
6758.T,"{'market': 97.53691766913829, 'tech': 37.05, 'news': 0.0, 'inst': 50.0, 'future': 46.789725563794285}",0,BULL
7203.T,"{'market': 60.205995803882615, 'tech': 45.37, 'news': 0.0, 'inst': 50.0, 'future': 47.35331934627539}",0,SIDE
7203.T,"{'market': 59.70584267142122, 'tech': 45.18, 'news': 0.0, 'inst': 50.0, 'future': 45.686142238070744}",0,SIDE
9432.T,"{'market': 49.78733981306147, 'tech': 43.57, 'news': 0.0, 'inst': 50.0, 'future': 39.29113271020491}",0,SIDE
8306.T,"{'market': 4.540643008978302, 'tech': 27.96, 'news': 0.0, 'inst': 50.0, 'future': 8.468810029927672}",0,BEAR
9984.T,"{'market': 88.11880184181237, 'tech': 43.39, 'news': 0.0, 'inst': 50.0, 'future': 42.06267280604122}",0,BULL
6758.T,"{'market': 96.9252592290178, 'tech': 36.65, 'news': 0.0, 'inst': 50.0, 'future': 44.75086409672598}",0,BULL
6758.T,"{'market': 87.73374589163743, 'tech': 39.54, 'news': 0.0, 'inst': 50.0, 'future': 40.77915297212475}",0,BULL
9984.T,"{'market': 100.0, 'tech': 59.5, 'news': 0.0, 'inst': 75.0, 'future': 45.25957485798255}",0,BULL
9432.T,"{'market': 49.658755403879525, 'tech': 46.49, 'news': 0.0, 'inst': 60.0, 'future': 38.86251801293174}",0,SIDE
7203.T,"{'market': 59.39369615438275, 'tech': 45.2, 'news': 0.0, 'inst': 50.0, 'future': 44.6456538479425}",0,SIDE
8306.T,"{'market': 3.9447586824389376, 'tech': 27.97, 'news': 0.0, 'inst': 50.0, 'future': 6.482528941463122}",0,BEAR
9432.T,"{'market': 53.324681339260685, 'tech': 46.23, 'news': 0.0, 'inst': 75.0, 'future': 34.41560446420229}",0,SIDE
8306.T,"{'market': 4.510285687386768, 'tech': 43.94, 'news': 0.0, 'inst': 60.0, 'future': 8.367618957955893}",0,BEAR
6758.T,"{'market': 88.16473434000788, 'tech': 36.31, 'news': 0.0, 'inst': 50.0, 'future': 42.21578113335961}",0,BULL
9984.T,"{'market': 100.0, 'tech': 100.0, 'news': 0.0, 'inst': 100.0, 'future': 45.79033507834291}",0,BULL
7203.T,"{'market': 59.208338618177095, 'tech': 86.04, 'news': 0.0, 'inst': 50.0, 'future': 44.027795393923654}",0,SIDE
6758.T,"{'market': 93.21037216063276, 'tech': 52.12, 'news': 0.0, 'inst': 75.0, 'future': 42.367907202109215}",0,BULL
9432.T,"{'market': 58.83354100706282, 'tech': 59.1, 'news': 0.0, 'inst': 100.0, 'future': 36.111803356876074}",0,SIDE
8306.T,"{'market': 25.003019087633938, 'tech': 28.22, 'news': 0.0, 'inst': 50.0, 'future': 10.010063625446456}",0,BEAR
9984.T,"{'market': 100.0, 'tech': 100.0, 'news': 0.0, 'inst': 100.0, 'future': 50.383967142203375}",0,BULL
7203.T,"{'market': 69.44624649280095, 'tech': 60.93, 'news': 0.0, 'inst': 90.0, 'future': 44.82082164266984}",0,SIDE
9984.T,"{'market': 100.0, 'tech': 58.42, 'news': 0.0, 'inst': 100.0, 'future': 47.891010598042634}",0,BULL
9432.T,"{'market': 48.41453514509361, 'tech': 43.06, 'news': 0.0, 'inst': 50.0, 'future': 34.715117150312025}",0,SIDE
8306.T,"{'market': 4.678117856961483, 'tech': 31.33, 'news': 0.0, 'inst': 60.0, 'future': 8.927059523204948}",0,BEAR
7203.T,"{'market': 59.23601179642198, 'tech': 44.79, 'news': 0.0, 'inst': 50.0, 'future': 44.120039321406594}",0,SIDE
6758.T,"{'market': 88.29862269834936, 'tech': 35.91, 'news': 0.0, 'inst': 50.0, 'future': 42.662075661164565}",0,BULL
8306.T,"{'market': 37.73566632610563, 'tech': 34.64, 'news': 0.0, 'inst': 50.0, 'future': 32.45222108701878}",0,BEAR
9432.T,"{'market': 49.74945552495247, 'tech': 43.04, 'news': 0.0, 'inst': 50.0, 'future': 39.16485174984156}",0,SIDE
7203.T,"{'market': 97.36021057394375, 'tech': 44.65, 'news': 0.0, 'inst': 50.0, 'future': 46.200701913145835}",0,BULL
6758.T,"{'market': 97.3731419080208, 'tech': 35.84, 'news': 0.0, 'inst': 50.0, 'future': 46.243806360069335}",0,BULL
9984.T,"{'market': 97.94505843765347, 'tech': 56.25, 'news': 0.0, 'inst': 50.0, 'future': 48.150194792178254}",0,BULL
6758.T,"{'market': 100.0, 'tech': 79.91, 'news': 0.0, 'inst': 75.0, 'future': 49.657210578474}",0,BULL
9984.T,"{'market': 100.0, 'tech': 100.0, 'news': 0.0, 'inst': 100.0, 'future': 57.62527437210188}",0,BULL
7203.T,"{'market': 97.81266344586716, 'tech': 44.38, 'news': 0.0, 'inst': 50.0, 'future': 47.708878152890534}",0,BULL
8306.T,"{'market': 38.856164820714426, 'tech': 34.97, 'news': 0.0, 'inst': 50.0, 'future': 36.18721606904809}",0,BEAR
9432.T,"{'market': 87.97142190039958, 'tech': 43.18, 'news': 0.0, 'inst': 50.0, 'future': 41.571406334665234}",0,BULL
6758.T,"{'market': 97.82842492874111, 'tech': 35.98, 'news': 0.0, 'inst': 50.0, 'future': 47.76141642913703}",0,BULL
9984.T,"{'market': 100.0, 'tech': 100.0, 'news': 0.0, 'inst': 100.0, 'future': 61.02227101946499}",0,BULL
8306.T,"{'market': 39.01198497384939, 'tech': 35.04, 'news': 0.0, 'inst': 50.0, 'future': 36.706616579497954}",0,BEAR
7203.T,"{'market': 97.38452200332128, 'tech': 43.95, 'news': 0.0, 'inst': 50.0, 'future': 46.281740011070916}",0,BULL
9432.T,"{'market': 87.88717725275798, 'tech': 43.29, 'news': 0.0, 'inst': 50.0, 'future': 41.29059084252659}",0,BULL
6758.T,"{'market': 87.92431852881631, 'tech': 35.8, 'news': 0.0, 'inst': 50.0, 'future': 41.414395096054406}",0,BULL
7203.T,"{'market': 87.96907721217458, 'tech': 43.52, 'news': 0.0, 'inst': 50.0, 'future': 41.5635907072486}",0,BULL
8306.T,"{'market': 40.53762443157321, 'tech': 86.09, 'news': 0.0, 'inst': 50.0, 'future': 41.792081438577355}",0,BEAR
9432.T,"{'market': 69.31014886862025, 'tech': 43.21, 'news': 0.0, 'inst': 50.0, 'future': 37.70049622873417}",0,SIDE
9984.T,"{'market': 98.64927208669164, 'tech': 47.65, 'news': 0.0, 'inst': 60.0, 'future': 50.49757362230546}",0,BULL
8306.T,"{'market': 39.9162407957085, 'tech': 35.36, 'news': 0.0, 'inst': 50.0, 'future': 39.72080265236165}",0,BEAR
9984.T,"{'market': 96.84904434941542, 'tech': 47.41, 'news': 0.0, 'inst': 60.0, 'future': 44.49681449805143}",0,BULL
6758.T,"{'market': 48.618185051631485, 'tech': 35.43, 'news': 0.0, 'inst': 50.0, 'future': 35.393950172104944}",0,SIDE
9432.T,"{'market': 47.18190880083346, 'tech': 58.86, 'news': 0.0, 'inst': 60.0, 'future': 30.60636266944487}",0,SIDE
7203.T,"{'market': 48.786164984472535, 'tech': 58.91, 'news': 0.0, 'inst': 50.0, 'future': 35.95388328157512}",0,SIDE
7203.T,"{'market': 35.101145262786076, 'tech': 52.01, 'news': 0.0, 'inst': 50.0, 'future': 10.337150875953593}",0,SIDE
6758.T,"{'market': 46.70896118742059, 'tech': 34.71, 'news': 0.0, 'inst': 50.0, 'future': 29.029870624735313}",0,SIDE
9432.T,"{'market': 34.770164359897095, 'tech': 36.36, 'news': 0.0, 'inst': 50.0, 'future': 9.233881199656993}",0,SIDE
8306.T,"{'market': 39.71957336516928, 'tech': 38.57, 'news': 0.0, 'inst': 50.0, 'future': 39.065244550564266}",0,BEAR
9984.T,"{'market': 87.16059751580616, 'tech': 46.8, 'news': 0.0, 'inst': 50.0, 'future': 38.86865838602055}",0,BULL
9432.T,"{'market': 34.8596306443571, 'tech': 35.8, 'news': 0.0, 'inst': 50.0, 'future': 9.532102147856994}",0,SIDE
9984.T,"{'market': 87.02858461948786, 'tech': 45.74, 'news': 0.0, 'inst': 50.0, 'future': 38.428615398292884}",0,BULL
8306.T,"{'market': 42.64959328981694, 'tech': 38.53, 'news': 0.0, 'inst': 75.0, 'future': 32.16531096605647}",0,BEAR
6758.T,"{'market': 34.823822935692455, 'tech': 27.92, 'news': 0.0, 'inst': 50.0, 'future': 9.412743118974845}",0,SIDE
7203.T,"{'market': 35.08458854222322, 'tech': 38.36, 'news': 0.0, 'inst': 50.0, 'future': 10.281961807410738}",0,SIDE
